Выходное напряжение (без нагрузки) [V];Выходное напряжение при Vin9 [V];Выходное напряжение при Vin12 [V];Выходное напряжение при Vin18 [V];LineReg [%];LoadReg [%];Пульсации [мВp-p];ПульсацииRMS [мВ];КПД при Vin9 [V];КПД при Vin12 [V];КПД при Vin18 [V];Выходное напряжение(половина нагрузки) при Vin12 [V];
5.074;5.042;5.042;5.042;-0.0;0.635;60.0;6.9;84.0;86.9;88.5;5.058
5.047;5.012;5.013;5.013;0.02;0.678;64.0;8.0;83.5;86.6;88.4;5.03
5.053;5.02;5.02;5.02;-0.0;0.657;84.0;8.9;84.6;87.2;88.5;5.037
5.051;5.02;5.02;5.02;-0.0;0.618;84.0;8.9;84.8;87.4;88.7;5.036
5.054;5.023;5.023;5.023;-0.0;0.617;56.0;6.9;83.0;86.3;88.1;5.039
5.045;5.013;5.013;5.013;-0.0;0.638;79.9;6.9;84.3;87.1;88.7;5.029
5.049;5.017;5.017;5.017;-0.0;0.638;84.0;8.0;84.4;87.1;88.6;5.033
5.069;5.037;5.037;5.037;-0.0;0.635;75.9;8.0;84.8;87.5;88.8;5.053
5.051;5.018;5.018;5.019;0.02;0.658;79.9;8.0;84.2;87.0;88.5;5.035
5.078;5.045;5.045;5.046;0.02;0.654;64.0;8.0;84.0;86.9;88.5;5.062
5.055;5.023;5.024;5.024;0.02;0.617;72.0;8.0;84.3;87.1;88.6;5.04
5.062;5.03;5.03;5.03;-0.0;0.636;60.0;8.0;83.9;86.9;88.5;5.046
5.059;5.026;5.026;5.026;-0.0;0.657;72.0;6.9;83.3;86.2;87.9;5.043
5.047;5.015;5.015;5.015;-0.0;0.638;52.0;6.9;84.5;87.2;88.6;5.031
5.066;5.035;5.035;5.035;-0.0;0.616;79.9;8.0;84.2;87.1;88.7;5.051
5.044;5.01;5.01;5.01;-0.0;0.679;64.0;8.0;84.7;87.2;88.5;5.027
5.057;5.025;5.025;5.025;-0.0;0.637;79.9;8.0;83.7;86.7;88.4;5.041
5.062;5.03;5.03;5.03;-0.0;0.636;92.0;8.9;84.9;87.5;88.9;5.046
5.061;5.028;5.028;5.028;-0.0;0.656;68.0;6.9;84.0;86.8;88.3;5.045
5.053;5.021;5.021;5.021;-0.0;0.637;60.0;6.9;83.9;86.8;88.4;5.037
5.064;5.033;5.033;5.034;0.02;0.616;92.0;8.0;84.7;87.4;88.9;5.049
5.051;5.022;5.022;5.022;-0.0;0.577;60.0;8.0;84.7;87.4;88.9;5.037
5.064;5.032;5.032;5.032;-0.0;0.636;72.0;8.0;84.8;87.4;88.8;5.048
5.054;5.022;5.022;5.022;-0.0;0.637;64.0;8.0;84.1;87.0;88.4;5.038
5.052;5.02;5.02;5.02;-0.0;0.637;68.0;8.9;84.3;87.2;88.7;5.036
5.062;5.029;5.03;5.03;0.02;0.636;64.0;8.9;84.6;87.3;88.7;5.046
5.068;5.036;5.036;5.036;-0.0;0.635;56.0;6.9;83.6;86.5;88.3;5.052
5.071;5.041;5.041;5.041;-0.0;0.595;60.0;8.0;83.9;86.9;88.5;5.056
5.066;5.034;5.034;5.034;-0.0;0.636;79.9;8.9;84.4;87.2;88.7;5.05
5.052;5.021;5.021;5.021;-0.0;0.617;79.9;8.9;84.3;87.1;88.7;5.037
5.052;5.02;5.02;5.021;0.02;0.637;60.0;6.9;83.6;86.5;88.2;5.037
5.065;5.034;5.034;5.034;-0.0;0.616;87.9;8.0;82.7;86.0;87.9;5.05
5.062;5.029;5.029;5.029;-0.0;0.656;64.0;8.0;84.5;87.3;88.8;5.046
